"StartDate","EndDate","IPAddress","Progress","duration_seconds","Finished","RecordedDate","ResponseId","LocationLatitude","LocationLongitude","AI_educated","AI_attitude","control_undesirable","control_jobs","control_oversight","control_recommender","control_beneficial","treat_beneficial_1","treat_undesirable_1","treat_jobs_1","treat_oversight_1","treat_recommender_1","attention_undesirable","attention_jobs","attention_oversight","attention_beneficial","attention_recommender","treat_beneficial_2","treat_undesirable_2","treat_jobs_2","treat_oversight_2","treat_recommender_2","learn_anything","education_level","house_income","gender","mTurkCode","treat_beneficial","treat_undesirable","treat_jobs","treat_oversight","treat_recommender","assignment_beneficial","score_beneficial","assignment_undesirable","score_undesirable","assignment_jobs","score_jobs","assignment_oversight","score_oversight","assignment_recommender","score_recommender","attention_undesirable_correct","attention_jobs_correct","attention_oversight_correct","attention_recommender_correct","attention_beneficial_correct","attention_correct"
"2018-04-03 12:47:35","2018-04-03 12:50:31","68.195.74.146",100,176,1,"2018-04-03 12:50:31","R_3O8Riwo88nXXsjw",40.7333984375,-73.428100585938,3,2,4,NA,5,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,4,0,2,1,2,2,1,3203311,3,NA,4,NA,2,1,3,0,4,1,4,0,5,1,2,NA,NA,NA,NA,1,1
"2018-04-03 12:50:02","2018-04-03 12:53:32","73.81.149.97",100,210,1,"2018-04-03 12:53:33","R_2dZ4muvWCjF4pjo",40.032592773438,-75.115798950195,1,2,2,4,NA,NA,NA,0,0,0,5,0,NA,NA,0,NA,NA,3,0,0,0,1,1,1,1,0,6921099,3,NA,NA,5,1,1,3,0,2,0,4,1,5,1,1,NA,NA,1,NA,NA,1
"2018-04-03 12:53:56","2018-04-03 12:58:14","71.158.88.105",100,257,1,"2018-04-03 12:58:15","R_2q8Go3k9lIlh5Gk",35.871307373047,-78.539398193359,2,4,NA,NA,NA,4,3,0,0,0,4,0,NA,NA,0,NA,NA,0,3,4,0,0,1,2,2,0,5076280,NA,3,4,4,NA,0,3,1,3,1,4,1,4,0,4,NA,NA,1,NA,NA,1
"2018-04-03 12:56:02","2018-04-03 12:58:35","128.111.62.31",100,153,1,"2018-04-03 12:58:36","R_4V1YDyiOBOJY85r",34.432907104492,-119.83709716797,3,4,NA,3,NA,NA,4,0,0,0,0,2,NA,NA,NA,NA,1,0,3,0,5,0,0,2,1,0,8515605,NA,3,NA,5,2,0,4,1,3,0,3,1,5,1,2,NA,NA,NA,1,NA,1
"2018-04-03 12:58:28","2018-04-03 12:59:47","198.1.29.5",100,78,1,"2018-04-03 12:59:47","R_DduoBuuTKYezFeh",30.694396972656,-88.042999267578,3,4,NA,NA,5,3,NA,0,0,3,0,0,NA,0,NA,NA,NA,4,3,0,0,0,0,2,2,0,5346814,4,3,3,NA,NA,1,4,1,3,1,3,0,5,0,3,NA,0,NA,NA,NA,0
"2018-04-03 13:02:12","2018-04-03 13:03:53","24.140.108.98",100,100,1,"2018-04-03 13:03:53","R_xhZJnQCcbEbRbTr",40.757202148438,-81.423797607422,4,3,NA,NA,3,4,NA,0,0,3,0,0,NA,1,NA,NA,NA,3,3,0,0,0,1,2,1,0,2714722,3,3,3,NA,NA,1,3,1,3,1,3,0,3,0,4,NA,1,NA,NA,NA,1
"2018-04-03 12:59:25","2018-04-03 13:05:39","208.108.81.45",100,373,1,"2018-04-03 13:05:39","R_0c5Djx9CwbCwOvn",41.439605712891,-82.134803771973,1,2,4,NA,NA,NA,4,0,0,0,5,0,NA,NA,0,NA,NA,0,0,5,0,2,0,1,2,0,9251595,NA,NA,5,5,2,0,4,0,4,1,5,1,5,1,2,NA,NA,1,NA,NA,1
"2018-04-03 13:03:44","2018-04-03 13:05:40","192.112.102.249",100,115,1,"2018-04-03 13:05:40","R_3vNgCNqpO9QUkE1",40.562194824219,-77.854499816895,3,2,3,4,NA,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,0,4,2,1,3,2,1,6092812,3,NA,NA,4,2,1,3,0,3,0,4,1,4,1,2,NA,NA,NA,NA,1,1
"2018-04-03 13:03:44","2018-04-03 13:07:29","174.110.175.210",100,225,1,"2018-04-03 13:07:30","R_3HUORU82JPe6lZC",33.097503662109,-80.175300598145,2,3,NA,4,NA,NA,3,0,0,0,0,3,NA,NA,NA,NA,1,0,4,0,4,0,1,2,1,1,9483003,NA,4,NA,4,3,0,3,1,4,0,4,1,4,1,3,NA,NA,NA,1,NA,1
"2018-04-03 13:05:38","2018-04-03 13:08:55","24.225.125.42",100,196,1,"2018-04-03 13:08:55","R_1LYXqgAodS8Ub5S",48.146392822266,-96.176498413086,2,1,NA,5,NA,NA,1,0,0,0,0,1,NA,NA,NA,NA,1,0,5,0,5,0,1,2,1,1,7038950,NA,5,NA,5,1,0,1,1,5,0,5,1,5,1,1,NA,NA,NA,1,NA,1
"2018-04-03 13:07:37","2018-04-03 13:09:04","67.137.140.50",100,86,1,"2018-04-03 13:09:04","R_ylTJnJDW0wo5hbr",44.965698242188,-93.187301635742,3,3,NA,NA,NA,3,4,0,0,2,0,0,NA,1,NA,NA,NA,0,2,0,4,0,0,3,2,0,8416891,NA,2,2,4,NA,0,4,1,2,1,2,1,4,0,3,NA,1,NA,NA,NA,1
"2018-04-03 13:09:07","2018-04-03 13:09:57","74.109.219.133",100,49,1,"2018-04-03 13:09:58","R_1rOd8aEm3OGeRXa",40.404998779297,-79.974098205566,4,3,4,2,NA,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,0,4,3,0,1,1,1,4856470,3,NA,NA,4,3,1,3,0,4,0,2,1,4,1,3,NA,NA,NA,NA,1,1
"2018-04-03 13:06:57","2018-04-03 13:10:12","73.28.132.137",100,194,1,"2018-04-03 13:10:13","R_1EalEuJrsK2ehqG",27.258499145508,-82.514999389648,4,5,2,NA,NA,5,NA,0,0,3,0,0,NA,0,NA,NA,NA,4,0,0,5,0,1,4,2,0,4552003,4,NA,3,5,NA,1,4,0,2,1,3,1,5,0,5,NA,0,NA,NA,NA,0
"2018-04-03 13:09:09","2018-04-03 13:11:48","147.0.124.158",100,159,1,"2018-04-03 13:11:48","R_1FnfRk2GodXQz1X",40.053207397461,-83.022003173828,2,2,NA,5,3,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,4,0,0,2,1,2,2,1,4682619,3,4,NA,NA,2,1,3,1,4,0,5,0,3,1,2,NA,NA,NA,NA,1,1
"2018-04-03 13:11:06","2018-04-03 13:12:15","192.136.173.186",100,68,1,"2018-04-03 13:12:15","R_1kYY5xicXPh8FaR",44.567794799805,-69.21900177002,3,3,4,NA,NA,3,NA,0,0,4,0,0,NA,1,NA,NA,NA,3,0,0,2,0,1,1,2,1,3117716,3,NA,4,2,NA,1,3,0,4,1,4,1,2,0,3,NA,1,NA,NA,NA,1
"2018-04-03 13:11:37","2018-04-03 13:20:02","136.0.99.178",100,505,1,"2018-04-03 13:20:03","R_3jSxK9zSU09r4DD",37.33869934082,-121.89140319824,4,3,NA,3,NA,2,NA,0,4,0,0,0,1,NA,NA,NA,NA,5,0,0,5,0,1,2,3,0,5061569,5,4,NA,5,NA,1,5,1,4,0,3,1,5,0,2,0,NA,NA,NA,NA,0
"2018-04-03 13:17:36","2018-04-03 13:22:14","72.48.73.233",100,277,1,"2018-04-03 13:22:15","R_QhQLe14ubNZmx8J",31.899398803711,-102.34100341797,2,3,2,4,NA,NA,NA,0,0,0,4,0,NA,NA,0,NA,NA,3,0,0,0,2,1,2,2,0,9718053,3,NA,NA,4,2,1,3,0,2,0,4,1,4,1,2,NA,NA,1,NA,NA,1
"2018-04-03 13:20:14","2018-04-03 13:22:33","98.175.106.247",100,139,1,"2018-04-03 13:22:34","R_2rAEpIGKOb20wCl",32.795196533203,-116.96710205078,3,4,3,NA,NA,4,NA,0,0,4,0,0,NA,1,NA,NA,NA,4,0,0,4,0,1,2,1,1,1543652,4,NA,4,4,NA,1,4,0,3,1,4,1,4,0,4,NA,1,NA,NA,NA,1
"2018-04-03 13:21:40","2018-04-03 13:23:01","38.89.230.134",100,80,1,"2018-04-03 13:23:02","R_CdnnqikPRw469CV",41.884902954102,-87.623802185059,2,1,5,4,NA,NA,NA,2,0,0,0,0,NA,NA,NA,1,NA,0,0,0,5,2,0,4,2,1,7571265,2,NA,NA,5,2,1,2,0,5,0,4,1,5,1,2,NA,NA,NA,NA,1,1
"2018-04-03 13:21:27","2018-04-03 13:24:29","98.231.60.54",100,181,1,"2018-04-03 13:24:29","R_3nd5tBVXdjwNGHn",30.600494384766,-81.528297424316,3,4,NA,3,4,NA,NA,0,0,0,0,5,NA,NA,NA,NA,1,4,2,0,0,0,1,4,2,1,2317156,4,2,NA,NA,5,1,4,1,2,0,3,0,4,1,5,NA,NA,NA,1,NA,1
"2018-04-03 13:30:33","2018-04-03 13:31:34","137.152.185.82",100,60,1,"2018-04-03 13:31:34","R_1kMpUYWcs1WKTzf",33.507995605469,-112.12539672852,2,4,3,NA,NA,NA,4,0,0,0,0,5,NA,NA,NA,NA,1,0,0,3,4,0,0,0,1,1,7720628,NA,NA,3,4,5,0,4,0,3,1,3,1,4,1,5,NA,NA,NA,1,NA,1
"2018-04-03 13:28:11","2018-04-03 13:31:41","185.177.0.7",100,210,1,"2018-04-03 13:31:42","R_2qjASYBig9HsNfk",39,71,2,3,2,NA,NA,4,NA,0,0,2,0,0,NA,1,NA,NA,NA,4,0,0,4,0,1,2,1,1,2639656,4,NA,2,4,NA,1,4,0,2,1,2,1,4,0,4,NA,1,NA,NA,NA,1
"2018-04-03 13:29:49","2018-04-03 13:31:59","50.207.44.86",100,130,1,"2018-04-03 13:32:00","R_dnvsm6qr32Ic9fX",39.381698608398,-76.726501464844,3,4,NA,3,NA,NA,5,0,0,0,3,0,NA,NA,1,NA,NA,0,2,0,0,5,1,2,1,0,1194433,NA,2,NA,3,5,0,5,1,2,0,3,1,3,1,5,NA,NA,0,NA,NA,0
"2018-04-03 13:27:10","2018-04-03 13:32:42","74.139.125.1",100,332,1,"2018-04-03 13:32:43","R_2EtMAtHDBMUkcta",38.214492797852,-85.205299377441,2,1,NA,NA,5,2,NA,0,0,3,0,0,NA,1,NA,NA,NA,4,3,0,0,0,1,2,1,0,2297729,4,3,3,NA,NA,1,4,1,3,1,3,0,5,0,2,NA,1,NA,NA,NA,1
"2018-04-03 13:29:26","2018-04-03 13:33:07","162.237.34.176",100,221,1,"2018-04-03 13:33:08","R_1jxscoR1YxLpUdw",41.601806640625,-83.560401916504,1,3,NA,5,5,NA,NA,0,3,0,0,0,1,NA,NA,NA,NA,3,0,0,0,1,0,2,1,0,4924154,3,3,NA,NA,1,1,3,1,3,0,5,0,5,1,1,0,NA,NA,NA,NA,0
"2018-04-03 13:29:52","2018-04-03 13:33:57","184.54.30.221",100,245,1,"2018-04-03 13:33:58","R_1FyT5k5NPdO8SSO",39.109298706055,-84.620903015137,2,1,NA,NA,4,NA,1,0,0,0,0,1,NA,NA,NA,NA,0,0,4,5,0,0,1,2,2,0,3932379,NA,4,5,NA,1,0,1,1,4,1,5,0,4,1,1,NA,NA,NA,0,NA,0
"2018-04-03 13:32:01","2018-04-03 13:34:40","131.94.186.31",100,159,1,"2018-04-03 13:34:41","R_2cctypbUWPBOH9d",25.558395385742,-80.458198547363,3,4,NA,NA,2,NA,4,0,2,0,0,0,1,NA,NA,NA,NA,0,0,3,0,3,1,1,2,0,8887278,NA,2,3,NA,3,0,4,1,2,1,3,0,2,1,3,0,NA,NA,NA,NA,0
"2018-04-03 13:34:50","2018-04-03 13:37:04","73.30.204.252",100,134,1,"2018-04-03 13:37:04","R_ptU1ow4ZXnaGXEl",40.226196289062,-75.293098449707,3,4,2,NA,2,NA,NA,0,0,2,0,0,NA,1,NA,NA,NA,4,0,0,0,3,1,3,2,0,22792,4,NA,2,NA,3,1,4,0,2,1,2,0,2,1,3,NA,1,NA,NA,NA,1
"2018-04-03 13:32:41","2018-04-03 13:37:10","73.241.14.136",100,268,1,"2018-04-03 13:37:11","R_2Y4ji3xtTk10CKH",37.342193603516,-121.88330078125,4,4,NA,NA,NA,3,4,0,0,5,0,0,NA,0,NA,NA,NA,0,5,0,5,0,1,2,4,1,8332694,NA,5,5,5,NA,0,4,1,5,1,5,1,5,0,3,NA,0,NA,NA,NA,0
"2018-04-03 13:36:44","2018-04-03 13:39:56","72.175.125.199",100,192,1,"2018-04-03 13:39:56","R_3CPzymkikrzXKjH",38.477905273438,-105.45559692383,1,4,NA,3,NA,5,NA,5,0,0,0,0,NA,NA,NA,1,NA,0,1,0,2,0,1,1,1,0,9878593,5,1,NA,2,NA,1,5,1,1,0,3,1,2,0,5,NA,NA,NA,NA,1,1
"2018-04-03 13:38:29","2018-04-03 13:40:32","216.16.77.157",100,122,1,"2018-04-03 13:40:32","R_r0yJhKYQ23FOecx",44.955703735352,-97.106002807617,2,3,NA,NA,4,NA,3,0,4,0,0,0,1,NA,NA,NA,NA,0,0,4,0,2,0,0,2,0,8776930,NA,4,4,NA,2,0,3,1,4,1,4,0,4,1,2,0,NA,NA,NA,NA,0
"2018-04-03 13:38:40","2018-04-03 13:41:25","174.96.102.130",100,165,1,"2018-04-03 13:41:25","R_1Kyj96hvUfTBL6z",40.440994262695,-81.491996765137,2,3,NA,NA,4,3,NA,0,0,4,0,0,NA,1,NA,NA,NA,2,3,0,0,0,0,1,1,1,2246638,2,3,4,NA,NA,1,2,1,3,1,4,0,4,0,3,NA,1,NA,NA,NA,1
"2018-04-03 13:39:22","2018-04-03 13:41:43","107.144.38.162",100,140,1,"2018-04-03 13:41:44","R_2QSuGOS9sXX2Cwr",27.363296508789,-82.475402832031,2,3,2,NA,NA,NA,4,0,0,0,0,2,NA,NA,NA,NA,1,0,0,2,4,0,1,3,1,1,1755940,NA,NA,2,4,2,0,4,0,2,1,2,1,4,1,2,NA,NA,NA,1,NA,1
"2018-04-03 13:39:04","2018-04-03 13:41:53","136.62.42.102",100,168,1,"2018-04-03 13:41:53","R_RfBbqgJJFHyLYyJ",30.205795288086,-97.800201416016,3,3,3,4,NA,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,0,4,4,1,2,2,1,2591763,3,NA,NA,4,4,1,3,0,3,0,4,1,4,1,4,NA,NA,NA,NA,1,1
"2018-04-03 13:42:27","2018-04-03 13:44:11","97.119.115.54",100,104,1,"2018-04-03 13:44:12","R_3lt7rCTc34wVIyO",41.030807495117,-95.708999633789,3,5,NA,2,NA,NA,4,0,0,0,0,1,NA,NA,NA,NA,1,0,1,0,4,0,0,2,1,1,8690245,NA,1,NA,4,1,0,4,1,1,0,2,1,4,1,1,NA,NA,NA,1,NA,1
"2018-04-03 13:40:41","2018-04-03 13:44:54","174.209.6.88",100,252,1,"2018-04-03 13:44:54","R_1gMdZT8VkNYUMPI",39.764007568359,-105.0179977417,2,1,5,NA,NA,NA,1,0,0,0,5,0,NA,NA,0,NA,NA,0,0,5,0,1,1,1,2,0,2303252,NA,NA,5,5,1,0,1,0,5,1,5,1,5,1,1,NA,NA,1,NA,NA,1
"2018-04-03 13:41:22","2018-04-03 13:45:59","67.190.43.4",100,277,1,"2018-04-03 13:46:00","R_2veTMl9lPLEaAM7",39.660293579102,-104.76809692383,4,4,NA,NA,5,3,NA,0,0,4,0,0,NA,1,NA,NA,NA,3,5,0,0,0,1,2,4,0,6524451,3,5,4,NA,NA,1,3,1,5,1,4,0,5,0,3,NA,1,NA,NA,NA,1
"2018-04-03 13:44:47","2018-04-03 13:46:40","96.249.213.3",100,112,1,"2018-04-03 13:46:41","R_1nTsCWnbaY29Lr8",41.703796386719,-73.921798706055,4,4,NA,2,NA,NA,5,0,0,0,0,4,NA,NA,NA,NA,0,0,2,0,4,0,1,1,1,0,3947950,NA,2,NA,4,4,0,5,1,2,0,2,1,4,1,4,NA,NA,NA,0,NA,0
"2018-04-03 13:46:38","2018-04-03 13:49:36","96.233.108.223",100,178,1,"2018-04-03 13:49:37","R_110icd3Xy0p1Lta",42.426300048828,-71.454200744629,2,3,NA,NA,NA,2,3,0,0,4,0,0,NA,1,NA,NA,NA,0,2,0,3,0,1,2,2,0,3280705,NA,2,4,3,NA,0,3,1,2,1,4,1,3,0,2,NA,1,NA,NA,NA,1
"2018-04-03 13:49:06","2018-04-03 13:50:48","24.248.247.30",100,101,1,"2018-04-03 13:50:48","R_1nT6W6RGquuNMf3",35.579803466797,-97.573097229004,4,5,NA,3,NA,NA,5,0,4,0,0,0,0,NA,NA,NA,NA,0,0,0,2,4,1,2,2,1,7277488,NA,4,NA,2,4,0,5,1,4,0,3,1,2,1,4,1,NA,NA,NA,NA,1
"2018-04-03 13:47:50","2018-04-03 13:51:39","24.158.195.220",100,228,1,"2018-04-03 13:51:39","R_3haa3XQ36JTAqhu",36.536499023438,-82.469802856445,2,2,4,NA,4,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,4,0,3,0,1,1,1,4139597,3,NA,4,NA,3,1,3,0,4,1,4,0,4,1,3,NA,NA,NA,NA,1,1
"2018-04-03 13:50:54","2018-04-03 13:54:32","172.2.206.103",100,217,1,"2018-04-03 13:54:32","R_22lgRE6HVeD22Ia",35.849502563477,-79.034103393555,2,4,NA,3,4,NA,NA,0,4,0,0,0,0,NA,NA,NA,NA,4,0,0,0,2,1,4,2,0,7626938,4,4,NA,NA,2,1,4,1,4,0,3,0,4,1,2,1,NA,NA,NA,NA,1
"2018-04-03 13:55:27","2018-04-03 13:57:10","69.125.234.182",100,103,1,"2018-04-03 13:57:11","R_3Ei1gf8ne1MCRC7",40.790405273438,-74.024597167969,3,3,NA,4,4,NA,NA,0,3,0,0,0,0,NA,NA,NA,NA,2,0,0,0,3,0,2,2,1,9721106,2,3,NA,NA,3,1,2,1,3,0,4,0,4,1,3,1,NA,NA,NA,NA,1
"2018-04-03 13:57:21","2018-04-03 13:58:30","69.204.67.209",100,69,1,"2018-04-03 13:58:31","R_1EckzcmwFNpdosC",43.07080078125,-78.820098876953,1,3,5,NA,NA,5,NA,5,0,0,0,0,NA,NA,NA,1,NA,0,0,1,5,0,0,1,1,0,3091071,5,NA,1,5,NA,1,5,0,5,1,1,1,5,0,5,NA,NA,NA,NA,1,1
"2018-04-03 13:55:43","2018-04-03 13:58:47","71.193.136.167",100,183,1,"2018-04-03 13:58:48","R_PULD9hhlok6Ovxn",44.902297973633,-123.06620025635,1,4,NA,5,4,NA,NA,0,0,0,0,5,NA,NA,NA,NA,1,3,4,0,0,0,1,1,1,0,8655107,3,4,NA,NA,5,1,3,1,4,0,5,0,4,1,5,NA,NA,NA,1,NA,1
"2018-04-03 13:55:46","2018-04-03 14:00:24","99.13.0.102",100,278,1,"2018-04-03 14:00:24","R_b4vN6rKxqsLwwTv",36.188201904297,-94.237297058105,3,4,NA,NA,NA,4,4,0,1,0,0,0,0,NA,NA,NA,NA,0,0,3,3,0,0,1,2,1,1466391,NA,1,3,3,NA,0,4,1,1,1,3,1,3,0,4,1,NA,NA,NA,NA,1
"2018-04-03 13:56:27","2018-04-03 14:01:10","148.74.176.146",100,282,1,"2018-04-03 14:01:10","R_8kwezQ46ccn0kpj",41.789993286133,-73.887397766113,3,3,3,NA,4,NA,NA,0,0,0,0,4,NA,NA,NA,NA,0,2,0,4,0,0,1,3,2,0,6095657,2,NA,4,NA,4,1,2,0,3,1,4,0,4,1,4,NA,NA,NA,0,NA,0
"2018-04-03 13:57:25","2018-04-03 14:03:59","75.81.110.22",100,394,1,"2018-04-03 14:04:00","R_2Yrg3mwy0oeFzIR",39.152603149414,-94.688499450684,2,3,3,NA,4,NA,NA,0,0,0,0,3,NA,NA,NA,NA,1,3,0,2,0,0,1,3,1,0,5051533,3,NA,2,NA,3,1,3,0,3,1,2,0,4,1,3,NA,NA,NA,1,NA,1
"2018-04-03 14:01:20","2018-04-03 14:04:07","174.226.16.120",100,166,1,"2018-04-03 14:04:08","R_1qVsi2FH4t6Kuvu",37.444900512695,-77.298301696777,3,3,NA,NA,4,NA,3,0,0,0,0,2,NA,NA,NA,NA,1,0,5,4,0,0,1,4,4,0,2804975,NA,5,4,NA,2,0,3,1,5,1,4,0,4,1,2,NA,NA,NA,1,NA,1
"2018-04-03 13:59:29","2018-04-03 14:05:42","68.63.104.18",100,372,1,"2018-04-03 14:05:42","R_wTSflSec9Q7k773",33.27360534668,-87.581901550293,2,1,4,NA,5,NA,NA,0,0,2,0,0,NA,0,NA,NA,NA,1,0,0,0,1,1,2,1,0,8595727,1,NA,2,NA,1,1,1,0,4,1,2,0,5,1,1,NA,0,NA,NA,NA,0
"2018-04-03 13:58:21","2018-04-03 14:06:00","24.249.99.164",100,458,1,"2018-04-03 14:06:01","R_26lj3DaAdx4C4Bd",35.579803466797,-97.573097229004,1,3,NA,2,4,NA,NA,0,0,0,0,3,NA,NA,NA,NA,1,3,4,0,0,0,1,2,2,1,7399999,3,4,NA,NA,3,1,3,1,4,0,2,0,4,1,3,NA,NA,NA,1,NA,1
"2018-04-03 14:05:30","2018-04-03 14:07:26","24.246.152.35",100,115,1,"2018-04-03 14:07:26","R_3L7Tguoutujcz6s",36.354598999023,-81.472801208496,1,3,NA,4,NA,NA,3,0,3,0,0,0,1,NA,NA,NA,NA,0,0,0,3,4,1,1,3,1,2620684,NA,3,NA,3,4,0,3,1,3,0,4,1,3,1,4,0,NA,NA,NA,NA,0
"2018-04-03 14:06:07","2018-04-03 14:09:45","207.55.51.61",100,217,1,"2018-04-03 14:09:46","R_3fHQZsb7LXYY5Kh",44.815505981445,-122.72920227051,1,3,NA,4,NA,3,NA,0,0,0,3,0,NA,NA,0,NA,NA,3,3,0,0,0,1,1,1,0,7719377,3,3,NA,3,NA,1,3,1,3,0,4,1,3,0,3,NA,NA,1,NA,NA,1
"2018-04-03 14:11:53","2018-04-03 14:13:14","71.80.231.19",100,81,1,"2018-04-03 14:13:15","R_OkRadZteX3P4aIx",37.069198608398,-121.55670166016,3,3,4,NA,NA,NA,4,0,0,0,3,0,NA,NA,1,NA,NA,0,0,3,0,3,1,1,2,0,9501575,NA,NA,3,3,3,0,4,0,4,1,3,1,3,1,3,NA,NA,0,NA,NA,0
"2018-04-03 14:12:21","2018-04-03 14:16:12","73.4.169.50",100,230,1,"2018-04-03 14:16:13","R_1I9OnMJAMnV6ace",42.080703735352,-72.558197021484,3,3,4,NA,5,NA,NA,0,0,0,0,3,NA,NA,NA,NA,1,4,0,2,0,0,1,2,2,0,2929169,4,NA,2,NA,3,1,4,0,4,1,2,0,5,1,3,NA,NA,NA,1,NA,1
"2018-04-03 14:13:38","2018-04-03 14:19:10","76.244.138.252",100,332,1,"2018-04-03 14:19:11","R_x4sggeLdXfiShON",41.119003295898,-87.925903320312,3,2,1,NA,NA,NA,2,0,0,3,0,0,NA,1,NA,NA,NA,0,0,0,4,2,0,1,2,0,5267719,NA,NA,3,4,2,0,2,0,1,1,3,1,4,1,2,NA,1,NA,NA,NA,1
"2018-04-03 14:18:16","2018-04-03 14:20:18","24.159.217.26",100,122,1,"2018-04-03 14:20:18","R_wL5DWsMRe557cQx",44.830902099609,-93.459899902344,2,2,5,NA,NA,NA,2,0,0,0,0,2,NA,NA,NA,NA,1,0,0,5,5,0,1,2,1,0,8979749,NA,NA,5,5,2,0,2,0,5,1,5,1,5,1,2,NA,NA,NA,1,NA,1
"2018-04-03 14:19:30","2018-04-03 14:23:29","76.24.194.76",100,238,1,"2018-04-03 14:23:30","R_WfaaFMDXI750ugp",43.234497070312,-71.52269744873,3,4,2,2,NA,NA,NA,0,0,0,0,3,NA,NA,NA,NA,0,4,0,0,3,0,1,4,2,0,7025774,4,NA,NA,3,3,1,4,0,2,0,2,1,3,1,3,NA,NA,NA,0,NA,0
"2018-04-03 14:21:30","2018-04-03 14:23:45","131.94.186.94",100,135,1,"2018-04-03 14:23:46","R_3G2PGhOhzfOKQ7s",25.558395385742,-80.458198547363,3,3,NA,4,5,NA,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,4,0,0,2,1,4,3,1,4256800,3,4,NA,NA,2,1,3,1,4,0,4,0,5,1,2,NA,NA,NA,NA,1,1
"2018-04-03 14:21:38","2018-04-03 14:26:46","159.83.4.2",100,308,1,"2018-04-03 14:26:47","R_3iFnZOGKFFunfzI",33.963806152344,-118.27339935303,1,3,3,NA,NA,4,NA,3,0,0,0,0,NA,NA,NA,1,NA,0,0,4,4,0,1,NA,NA,1,2312504,3,NA,4,4,NA,1,3,0,3,1,4,1,4,0,4,NA,NA,NA,NA,1,1
"2018-04-03 14:26:57","2018-04-03 14:28:52","170.10.188.73",100,115,1,"2018-04-03 14:28:53","R_2PbptjreGA9PgSF",36.101303100586,-94.269996643066,4,4,NA,NA,NA,3,4,0,0,4,0,0,NA,0,NA,NA,NA,0,3,0,4,0,1,3,1,0,3973513,NA,3,4,4,NA,0,4,1,3,1,4,1,4,0,3,NA,0,NA,NA,NA,0
"2018-04-03 14:24:42","2018-04-03 14:28:53","65.182.91.234",100,250,1,"2018-04-03 14:28:53","R_vdVG2f9BwGaiN5n",33.546096801758,-101.85739898682,3,4,3,NA,NA,3,NA,0,0,4,0,0,NA,1,NA,NA,NA,5,0,0,3,0,0,2,2,1,6396480,5,NA,4,3,NA,1,5,0,3,1,4,1,3,0,3,NA,1,NA,NA,NA,1
"2018-04-03 14:24:55","2018-04-03 14:29:07","108.219.154.146",100,252,1,"2018-04-03 14:29:08","R_3fdzatcGNoOArbm",33.826293945312,-117.91059875488,3,2,NA,5,NA,2,NA,0,0,0,4,0,NA,NA,0,NA,NA,4,4,0,0,0,1,4,2,1,2348475,4,4,NA,4,NA,1,4,1,4,0,5,1,4,0,2,NA,NA,1,NA,NA,1
"2018-04-03 14:26:31","2018-04-03 14:32:20","73.189.147.24",100,348,1,"2018-04-03 14:32:20","R_VPXVVxOwPmDid5n",38.631896972656,-122.89709472656,2,2,4,NA,NA,NA,3,0,0,0,0,3,NA,NA,NA,NA,1,0,0,3,4,0,1,2,1,1,7815269,NA,NA,3,4,3,0,3,0,4,1,3,1,4,1,3,NA,NA,NA,1,NA,1
"2018-04-03 14:31:32","2018-04-03 14:33:28","174.255.199.1",100,115,1,"2018-04-03 14:33:28","R_3ilsDztAiOz8rKo",37.751007080078,-97.821998596191,3,4,NA,5,NA,2,NA,4,0,0,0,0,NA,NA,NA,1,NA,0,2,0,3,0,1,1,2,1,7784206,4,2,NA,3,NA,1,4,1,2,0,5,1,3,0,2,NA,NA,NA,NA,1,1
"2018-04-03 14:29:54","2018-04-03 14:33:36","108.26.125.139",100,222,1,"2018-04-03 14:33:37","R_2rZXKXZiIlVUbFq",36.764602661133,-76.198997497559,3,5,2,NA,NA,NA,5,0,0,4,0,0,NA,1,NA,NA,NA,0,0,0,5,4,1,2,1,0,2999717,NA,NA,4,5,4,0,5,0,2,1,4,1,5,1,4,NA,1,NA,NA,NA,1
"2018-04-03 14:45:28","2018-04-03 14:46:47","71.220.32.143",100,79,1,"2018-04-03 14:46:48","R_3MbwzW4a71AnPJe",44.97590637207,-93.216598510742,2,3,NA,4,4,NA,NA,0,0,0,0,2,NA,NA,NA,NA,1,3,4,0,0,0,0,2,3,1,2209894,3,4,NA,NA,2,1,3,1,4,0,4,0,4,1,2,NA,NA,NA,1,NA,1
"2018-04-03 14:47:28","2018-04-03 14:50:58","137.164.12.170",100,209,1,"2018-04-03 14:50:58","R_1NDorgVtm7u3jK4",40.800399780273,-124.15280151367,4,3,NA,4,NA,NA,3,0,2,0,0,0,0,NA,NA,NA,NA,0,0,0,5,3,0,2,1,1,4341081,NA,2,NA,5,3,0,3,1,2,0,4,1,5,1,3,1,NA,NA,NA,NA,1
