"ResponseId","mTurkCode","IPAddress","LocationLatitude","LocationLongitude","StartDate","EndDate","duration_seconds","gender","education_level","house_income","AI_educated","AI_attitude","learn_anything","assignment_undesirable","assignment_jobs","assignment_oversight","assignment_recommender","assignment_beneficial","score_undesirable","score_jobs","score_oversight","score_recommender","score_beneficial","control_undesirable","control_jobs","control_oversight","control_recommender","control_beneficial","treat_undesirable","treat_jobs","treat_oversight","treat_recommender","treat_beneficial","attention_question_code","attention_question","attention_correct"
"R_2V9ER5BU9t3U6FR",3939791,"100.38.32.71",40.597503662109,-73.997901916504,"2018-04-03 16:17:00","2018-04-03 16:21:11",250,1,2,2,4,3,0,1,1,1,0,0,4,5,4,2,3,NA,NA,NA,2,3,4,5,4,NA,NA,2,"jobs",1
"R_2RRfKPYZxp9YRYb",188992,"70.188.207.113",33.65739440918,-112.24629974365,"2018-04-03 16:17:45","2018-04-03 16:22:37",291,0,2,1,3,3,0,1,0,1,0,1,3,4,2,3,2,NA,4,NA,3,NA,3,NA,2,NA,2,1,"undesirable",0
"R_3rTVgRWKyUmoLua",6158662,"72.79.145.92",41.336502075195,-75.86009979248,"2018-04-03 16:18:59","2018-04-03 16:23:25",266,1,1,1,3,3,0,1,1,0,1,0,2,1,2,2,3,NA,NA,2,NA,3,2,1,NA,2,NA,2,"jobs",1
"R_3NVzwoOMGlMRYMV",9039529,"45.30.108.88",33.899703979492,-87.171997070312,"2018-04-03 16:19:33","2018-04-03 16:24:16",282,0,0,1,2,3,1,1,0,1,0,1,2,4,5,1,3,NA,4,NA,1,NA,2,NA,5,NA,3,5,"beneficial",1
"R_3HTSHp0B6XxX0co",4083401,"174.87.10.253",35.097900390625,-118.13020324707,"2018-04-03 16:20:12","2018-04-03 16:24:18",245,0,2,1,3,3,1,0,1,0,1,1,2,3,2,3,3,2,NA,2,NA,NA,NA,3,NA,3,3,2,"jobs",1
"R_2sTpxFTRHiFfKuT",4689011,"64.25.129.70",45.658294677734,-108.3842010498,"2018-04-03 16:22:45","2018-04-03 16:24:40",114,1,2,2,2,2,1,1,0,0,1,1,5,4,3,3,3,NA,4,3,NA,NA,5,NA,NA,3,3,1,"undesirable",1
"R_33e5leDdU8Sm4bE",101755,"67.247.162.172",42.832595825195,-77.309600830078,"2018-04-03 16:22:43","2018-04-03 16:24:42",118,0,1,1,2,3,1,1,1,0,1,0,4,4,4,3,3,NA,NA,4,NA,3,4,4,NA,3,NA,4,"recommender",0
"R_1ribsST9gIXXKBw",2685617,"64.52.128.243",34.153900146484,-117.99189758301,"2018-04-03 16:24:05","2018-04-03 16:25:44",99,1,4,2,3,2,0,1,0,1,0,1,3,5,5,1,2,NA,5,NA,1,NA,3,NA,5,NA,2,1,"undesirable",1
"R_1LHxak0hVq5IuW5",1545798,"174.219.5.37",44.892501831055,-93.111000061035,"2018-04-03 16:29:59","2018-04-03 16:32:58",179,0,1,2,4,5,1,1,1,1,0,0,2,2,3,4,5,NA,NA,NA,4,5,2,2,3,NA,NA,1,"undesirable",1
"R_3EEbpsja6xuO5Ip",3603731,"207.179.230.161",41.214706420898,-89.047401428223,"2018-04-03 16:31:34","2018-04-03 16:34:50",196,0,2,2,2,3,1,0,1,1,0,1,5,3,5,2,2,5,NA,NA,2,NA,NA,3,5,NA,2,5,"beneficial",1
"R_3neigiPtQChsuH6",4050404,"67.233.22.37",36.114593505859,-78.468803405762,"2018-04-03 16:31:51","2018-04-03 16:36:32",281,0,1,2,3,4,1,0,1,0,1,1,2,3,2,2,2,2,NA,2,NA,NA,NA,3,NA,2,2,2,"jobs",1
"R_2ciTMHcvotUQWFg",144040,"137.52.20.244",26.069793701172,-80.222297668457,"2018-04-03 16:37:03","2018-04-03 16:38:53",109,1,2,3,3,3,1,1,1,1,0,0,1,1,5,3,4,NA,NA,NA,3,4,1,1,5,NA,NA,2,"jobs",1
"R_262NB13LvtWNqUf",247039,"73.38.196.229",42.610504150391,-71.230598449707,"2018-04-03 16:37:09","2018-04-03 16:40:04",175,1,3,2,4,4,0,0,1,1,0,1,3,1,5,2,4,3,NA,NA,2,NA,NA,1,5,NA,4,2,"jobs",0
"R_DMqFwg47SdHkjrr",4365793,"99.150.227.99",35.743392944336,-78.536102294922,"2018-04-03 16:38:57","2018-04-03 16:40:16",79,1,2,2,3,4,0,1,1,1,0,0,2,3,5,3,4,NA,NA,NA,3,4,2,3,5,NA,NA,1,"undesirable",0
"R_DBs5WLYFQjBgzIZ",725110,"174.99.41.131",35.949996948242,-78.961601257324,"2018-04-03 16:37:51","2018-04-03 16:41:44",232,1,2,4,3,4,1,1,1,0,1,0,2,3,5,3,4,NA,NA,5,NA,4,2,3,NA,3,NA,1,"undesirable",1
"R_2Uc7HuWhfQc5Xbj",2382962,"155.41.215.157",42.345092773438,-71.099296569824,"2018-04-03 16:38:58","2018-04-03 16:42:23",205,0,3,1,1,3,1,1,1,1,0,0,4,3,5,2,3,NA,NA,NA,2,3,4,3,5,NA,NA,3,"oversight",1
"R_1PbYBfmdh49AVNr",6716386,"71.183.84.82",41.011306762695,-73.86540222168,"2018-04-03 16:43:20","2018-04-03 16:44:39",78,1,2,4,3,4,1,1,1,0,1,0,3,3,4,5,5,NA,NA,4,NA,5,3,3,NA,5,NA,1,"undesirable",0
"R_3jc8DbzRxoIQ93i",9674901,"199.47.64.39",40.054000854492,-102.5904006958,"2018-04-03 16:46:04","2018-04-03 16:46:47",42,1,1,1,4,3,0,0,1,1,0,1,4,3,2,4,3,4,NA,NA,4,NA,NA,3,2,NA,3,2,"jobs",1
"R_1QL31ceM20bi9zd",2921016,"74.115.138.18",35.786102294922,-88.748596191406,"2018-04-03 16:40:47","2018-04-03 16:48:13",446,1,2,1,3,2,1,0,1,0,1,1,4,4,4,4,3,4,NA,4,NA,NA,NA,4,NA,4,3,2,"jobs",0
"R_3r1B7iRbjfMfBDQ",3778325,"47.36.249.127",34.154296875,-86.747398376465,"2018-04-03 16:45:16","2018-04-03 16:49:19",242,1,2,1,2,3,0,0,1,1,1,0,2,1,5,1,4,2,NA,NA,NA,4,NA,1,5,1,NA,3,"oversight",1
"R_DdRFP2l2cquogSJ",7080597,"107.191.1.27",40.393005371094,-111.78379821777,"2018-04-03 16:46:21","2018-04-03 16:49:31",189,1,2,2,3,4,0,0,0,1,1,1,3,3,4,2,3,3,3,NA,NA,NA,NA,NA,4,2,3,3,"oversight",1
"R_w78AN4SWUZVNZ8l",129007,"99.195.52.28",30.740905761719,-92.345497131348,"2018-04-03 16:48:53","2018-04-03 16:50:43",110,1,1,1,3,5,0,1,1,1,0,0,2,3,4,2,5,NA,NA,NA,2,5,2,3,4,NA,NA,1,"undesirable",0
"R_24DftyAU8FBR1sF",1133990,"75.64.171.82",35.13639831543,-89.772598266602,"2018-04-03 16:47:08","2018-04-03 16:50:49",221,0,2,2,3,3,0,1,1,1,0,0,4,3,5,1,3,NA,NA,NA,1,3,4,3,5,NA,NA,3,"oversight",1
"R_1gSlTVvt7qG25Qo",1618388,"24.243.244.130",31.2001953125,-97.99210357666,"2018-04-03 16:48:35","2018-04-03 16:51:37",181,0,1,2,2,3,1,1,1,0,0,1,5,4,3,3,2,NA,NA,3,3,NA,5,4,NA,NA,2,2,"jobs",0
"R_3GrpyNBnjCS7aYk",3841435,"64.107.147.130",41.506103515625,-87.736999511719,"2018-04-03 16:51:16","2018-04-03 16:53:22",125,0,2,1,3,4,1,1,1,0,1,0,3,4,4,2,3,NA,NA,4,NA,3,3,4,NA,2,NA,1,"undesirable",1
"R_1K3xEaDgSmWVxcL",8217580,"70.180.249.13",36.110000610352,-115.21179962158,"2018-04-03 16:49:23","2018-04-03 16:53:49",266,1,2,1,4,5,1,1,0,0,1,1,4,3,3,4,5,NA,3,3,NA,NA,4,NA,NA,4,5,5,"beneficial",0
"R_3D09ANuiQjlAyWW",9149769,"71.208.82.57",26.698303222656,-82.027099609375,"2018-04-03 16:50:40","2018-04-03 16:54:49",248,0,3,2,3,2,1,1,0,0,1,1,4,5,5,2,3,NA,5,5,NA,NA,4,NA,NA,2,3,5,"beneficial",1
"R_1CfnDVs0WHyWRsu",6339198,"173.26.221.198",38.889602661133,-92.223602294922,"2018-04-03 16:52:49","2018-04-03 16:57:00",251,0,2,1,2,3,1,1,0,1,1,0,5,5,4,3,3,NA,5,NA,NA,3,5,NA,4,3,NA,3,"oversight",1
"R_1Ea2a59TSa7L2oT",7137139,"24.20.59.209",45.528793334961,-122.35900115967,"2018-04-03 16:55:08","2018-04-03 16:57:42",153,0,2,3,2,2,1,0,1,1,1,0,3,3,4,2,3,3,NA,NA,NA,3,NA,3,4,2,NA,3,"oversight",1
"R_1OwMm5l1WKNVoYd",4268024,"99.138.49.174",39.713195800781,-86.261703491211,"2018-04-03 16:56:17","2018-04-03 17:00:15",237,1,1,1,3,4,1,0,0,1,1,1,2,1,5,1,2,2,1,NA,NA,NA,NA,NA,5,1,2,3,"oversight",1
"R_3MguZ8L4Y5JGkVR",5511835,"172.7.35.120",42.650299072266,-82.92569732666,"2018-04-03 16:58:21","2018-04-03 17:01:26",185,0,1,1,2,5,0,1,0,0,1,1,2,2,2,3,4,NA,2,2,NA,NA,2,NA,NA,3,4,4,"recommender",0
"R_2UaLO4gdV6K1hMb",9014797,"104.178.225.126",42.927505493164,-83.629898071289,"2018-04-03 16:59:59","2018-04-03 17:04:01",242,0,2,1,2,1,1,0,0,1,1,1,5,5,5,3,2,5,5,NA,NA,NA,NA,NA,5,3,2,3,"oversight",1
"R_33kktAvV16q3ep2",3147450,"47.213.157.70",37.027099609375,-93.319297790527,"2018-04-03 17:00:03","2018-04-03 17:04:15",251,0,2,2,3,3,1,1,0,1,1,0,4,5,2,1,3,NA,5,NA,NA,3,4,NA,2,1,NA,1,"undesirable",1
"R_3n9hLSuyIC0n1yV",5579956,"173.20.48.28",42.550704956055,-90.693099975586,"2018-04-03 17:04:40","2018-04-03 17:06:20",100,0,3,3,3,3,0,1,1,0,1,0,5,4,5,4,2,NA,NA,5,NA,2,5,4,NA,4,NA,2,"jobs",0
"R_1I448A9fQZ0dhGW",920652,"69.85.104.227",34.788299560547,-84.282699584961,"2018-04-03 17:04:20","2018-04-03 17:07:05",165,1,1,1,4,3,1,1,1,0,0,1,1,3,1,2,2,NA,NA,1,2,NA,1,3,NA,NA,2,5,"beneficial",1
"R_z8PEbNOohYhsetP",5476629,"76.252.172.234",35.871307373047,-78.539398193359,"2018-04-03 17:08:00","2018-04-03 17:11:27",206,0,2,2,3,4,1,1,0,1,1,0,2,2,2,3,4,NA,2,NA,NA,4,2,NA,2,3,NA,4,"recommender",0
"R_2dJWclfVq4Bhqp9",4429942,"186.185.89.110",10.5,-66.916702270508,"2018-04-03 17:10:06","2018-04-03 17:13:21",194,1,2,2,4,4,1,1,1,0,0,1,2,4,3,4,5,NA,NA,3,4,NA,2,4,NA,NA,5,1,"undesirable",0
"R_3LYflZoM9SeQJ9t",9711070,"108.223.6.50",36.768295288086,-119.76280212402,"2018-04-03 17:12:05","2018-04-03 17:14:22",137,0,1,2,3,3,0,1,1,0,1,0,4,5,2,2,3,NA,NA,2,NA,3,4,5,NA,2,NA,1,"undesirable",0
"R_2xQWvNL94tTTuFk",1711597,"75.39.33.165",42.498001098633,-83.407203674316,"2018-04-03 17:08:00","2018-04-03 17:15:08",427,0,1,2,3,3,1,1,0,0,1,1,3,5,5,2,2,NA,5,5,NA,NA,3,NA,NA,2,2,4,"recommender",0
"R_2PaIYMQdypC9LXI",784823,"47.186.121.164",33.016204833984,-96.538200378418,"2018-04-03 17:12:36","2018-04-03 17:17:29",292,1,2,3,3,2,0,1,0,1,0,1,4,4,4,1,2,NA,4,NA,1,NA,4,NA,4,NA,2,1,"undesirable",0
"R_3Gv05fePyubkWE0",1279966,"68.113.94.118",34.251907348633,-86.257102966309,"2018-04-03 17:13:16","2018-04-03 17:18:02",285,0,1,1,3,1,1,0,1,1,1,0,5,3,5,1,2,5,NA,NA,NA,2,NA,3,5,1,NA,2,"jobs",1
"R_1E6Duf0ioR3fW3m",898692,"45.23.48.7",38.466094970703,-89.975799560547,"2018-04-03 17:16:15","2018-04-03 17:19:36",201,0,2,3,2,2,1,0,1,1,1,0,3,3,2,1,3,3,NA,NA,NA,3,NA,3,2,1,NA,4,"recommender",0
"R_22XQelGveXgqtgn",4785925,"8.25.104.5",37.751007080078,-97.821998596191,"2018-04-03 17:13:14","2018-04-03 17:19:42",388,0,1,1,2,3,1,0,0,1,1,1,4,4,4,3,3,4,4,NA,NA,NA,NA,NA,4,3,3,4,"recommender",0
"R_snDKqrRpIxap6xj",5160364,"75.175.124.155",45.553298950195,-122.55970001221,"2018-04-03 17:21:02","2018-04-03 17:24:07",184,0,2,2,2,2,1,0,0,1,1,1,3,4,3,2,4,3,4,NA,NA,NA,NA,NA,3,2,4,5,"beneficial",1
"R_x9qQulS8djQ8Io1",6948071,"174.106.91.236",35.276000976562,-80.959503173828,"2018-04-03 17:23:34","2018-04-03 17:24:29",55,1,2,4,5,4,1,1,0,1,1,0,5,4,5,5,5,NA,4,NA,NA,5,5,NA,5,5,NA,1,"undesirable",0
"R_2t4dWYCLcW79Nzh",4386433,"71.60.35.2",40.430999755859,-79.922698974609,"2018-04-03 17:24:37","2018-04-03 17:26:25",108,0,2,3,4,4,1,1,0,1,1,0,2,2,4,3,4,NA,2,NA,NA,4,2,NA,4,3,NA,4,"recommender",0
"R_W2JK55eO7VfjXTH",1956187,"24.186.91.109",40.459197998047,-74.302001953125,"2018-04-03 17:28:27","2018-04-03 17:29:31",63,1,2,1,3,2,0,0,1,0,1,1,3,3,3,2,3,3,NA,3,NA,NA,NA,3,NA,2,3,5,"beneficial",0
"R_yygFKQQnG0IQQTv",3536360,"107.77.203.139",39.204299926758,-76.88330078125,"2018-04-03 17:26:46","2018-04-03 17:35:03",496,0,2,4,4,5,1,1,0,1,0,1,2,2,4,4,4,NA,2,NA,4,NA,2,NA,4,NA,4,3,"oversight",1
"R_brXZJDMB9HIveRH",108334,"108.201.80.239",38.684494018555,-121.22230529785,"2018-04-03 17:31:26","2018-04-03 17:36:20",294,1,1,2,3,4,1,1,0,0,1,1,3,2,4,3,4,NA,2,4,NA,NA,3,NA,NA,3,4,4,"recommender",1
"R_31i5YFpRrzpVxKZ",5962801,"71.173.62.223",41.04150390625,-76.650703430176,"2018-04-03 17:38:43","2018-04-03 17:43:14",271,1,2,1,2,5,1,0,0,1,1,1,1,1,2,3,5,1,1,NA,NA,NA,NA,NA,2,3,5,5,"beneficial",1
"R_9Ty87hMe96M07El",833361,"73.97.233.244",47.634399414062,-122.34220123291,"2018-04-03 17:48:33","2018-04-03 17:50:30",116,1,2,2,2,3,1,1,0,1,0,1,4,5,5,4,3,NA,5,NA,4,NA,4,NA,5,NA,3,3,"oversight",1
"R_3G0rQlIn7jRm38X",5269126,"168.30.188.139",34.527694702148,-83.980903625488,"2018-04-03 17:49:12","2018-04-03 17:52:25",192,0,2,1,2,2,1,1,1,1,0,0,3,4,5,2,3,NA,NA,NA,2,3,3,4,5,NA,NA,1,"undesirable",0
"R_2B3Oyzfcrlfta6k",4488866,"104.254.218.126",40.314895629883,-86.890800476074,"2018-04-03 17:50:15","2018-04-03 17:52:48",152,0,2,1,2,4,1,0,1,0,1,1,2,2,5,4,4,2,NA,5,NA,NA,NA,2,NA,4,4,4,"recommender",0
"R_2rJEdQPWdn1qXJY",6537101,"73.158.2.108",34.820999145508,-120.41020202637,"2018-04-03 17:50:39","2018-04-03 17:54:59",259,1,3,4,3,3,1,1,0,1,0,1,1,1,1,3,3,NA,1,NA,3,NA,1,NA,1,NA,3,5,"beneficial",0
"R_3gL7o5EZ4U96Hhd",7685158,"70.161.127.47",36.764602661133,-76.198997497559,"2018-04-03 17:55:01","2018-04-03 17:59:15",253,1,2,2,3,4,1,0,1,1,1,0,3,2,4,4,4,3,NA,NA,NA,4,NA,2,4,4,NA,2,"jobs",0
"R_2U4Mkp0SZIKlWmE",5235313,"47.34.143.54",34.495407104492,-117.36859893799,"2018-04-03 17:52:57","2018-04-03 18:00:32",454,0,0,1,1,3,1,0,1,1,1,0,3,4,5,3,4,3,NA,NA,NA,4,NA,4,5,3,NA,2,"jobs",1
"R_2tbr1kQLy4HnMRB",5433214,"71.121.66.34",42.057693481445,-80.043403625488,"2018-04-03 18:02:27","2018-04-03 18:04:41",134,0,1,1,2,3,1,1,0,1,0,1,4,4,5,3,3,NA,4,NA,3,NA,4,NA,5,NA,3,1,"undesirable",1
"R_2aKLcpRoLMs1PCl",6394643,"39.43.55.118",34.007995605469,71.578506469727,"2018-04-03 18:05:46","2018-04-03 18:07:01",74,0,3,3,3,4,1,1,1,0,0,1,3,3,3,3,3,NA,NA,3,3,NA,3,3,NA,NA,3,1,"undesirable",1
"R_0le0IujAIOsQJ3j",7514564,"173.89.224.14",41.235000610352,-80.497100830078,"2018-04-03 18:06:22","2018-04-03 18:08:44",142,1,1,1,4,3,0,0,1,1,1,0,4,5,4,1,3,4,NA,NA,NA,3,NA,5,4,1,NA,2,"jobs",1
"R_3s5Orj1rWrwIFTC",1005042,"72.196.106.98",29.636993408203,-82.231903076172,"2018-04-03 18:05:24","2018-04-03 18:09:33",248,1,3,1,3,4,1,1,0,1,1,0,2,2,2,3,4,NA,2,NA,NA,4,2,NA,2,3,NA,4,"recommender",0
"R_V3EWUf7RHjcp5D3",146089,"108.192.59.85",35.170501708984,-85.209503173828,"2018-04-03 18:07:10","2018-04-03 18:09:42",151,1,2,2,3,3,1,0,1,1,0,1,4,4,4,2,4,4,NA,NA,2,NA,NA,4,4,NA,4,5,"beneficial",0
"R_2t4G6QRgCG6Gyiw",8754414,"69.137.53.84",39.052597045898,-77.121002197266,"2018-04-03 18:07:28","2018-04-03 18:10:14",166,0,3,2,1,4,1,1,0,0,1,1,4,4,3,5,4,NA,4,3,NA,NA,4,NA,NA,5,4,5,"beneficial",1
"R_5z1xGiv2kyT7Fw5",2095917,"71.238.89.122",45.481796264648,-122.60049438477,"2018-04-03 18:10:22","2018-04-03 18:11:42",80,0,2,1,4,5,0,1,1,1,0,0,2,4,5,3,5,NA,NA,NA,3,5,2,4,5,NA,NA,2,"jobs",0
"R_1PXzip9MrvA0CU3",6654210,"75.141.212.225",39.264297485352,-119.48040008545,"2018-04-03 18:10:59","2018-04-03 18:14:10",190,0,0,4,3,3,1,1,0,1,1,0,2,4,4,3,4,NA,4,NA,NA,4,2,NA,4,3,NA,1,"undesirable",0
"R_3RaeaY93aD0ndS7",3464586,"73.165.140.122",40.124603271484,-75.538497924805,"2018-04-03 18:12:05","2018-04-03 18:14:41",155,0,3,3,2,4,0,1,1,0,0,1,2,4,5,2,4,NA,NA,5,2,NA,2,4,NA,NA,4,5,"beneficial",1
"R_e8wp1s7jCbLjLvH",3824704,"66.169.138.220",32.658599853516,-97.384201049805,"2018-04-03 18:12:00","2018-04-03 18:16:31",271,0,2,1,1,3,1,0,1,1,0,1,4,2,2,2,3,4,NA,NA,2,NA,NA,2,2,NA,3,5,"beneficial",1
"R_3hgyIw36ZuBxBw6",1170928,"76.243.113.111",41.588897705078,-81.545303344727,"2018-04-03 18:20:02","2018-04-03 18:22:25",142,1,2,2,5,5,0,1,1,0,1,0,1,1,1,5,5,NA,NA,1,NA,5,1,1,NA,5,NA,1,"undesirable",0
"R_1rNWg925TLv2DCq",5127968,"13.8.123.100",43.218597412109,-77.449401855469,"2018-04-03 18:30:17","2018-04-03 18:31:03",45,1,2,2,4,3,1,1,1,0,1,0,4,2,4,3,2,NA,NA,4,NA,2,4,2,NA,3,NA,4,"recommender",0
"R_1NfgoJrFObzRf2h",7050369,"73.92.208.217",38.392807006836,-122.7507019043,"2018-04-03 18:29:45","2018-04-03 18:31:49",123,1,3,2,4,4,1,1,0,0,1,1,4,5,4,4,4,NA,5,4,NA,NA,4,NA,NA,4,4,5,"beneficial",1
"R_2whvryjCh5uxruz",9556627,"24.140.14.85",40.818206787109,-81.491798400879,"2018-04-03 18:39:44","2018-04-03 18:44:46",301,0,1,1,2,3,0,0,0,1,1,1,4,2,3,3,3,4,2,NA,NA,NA,NA,NA,3,3,3,5,"beneficial",1
"R_2qCV0p7BISarY45",1841935,"98.28.253.171",39.337600708008,-84.404403686523,"2018-04-03 18:43:59","2018-04-03 18:45:33",94,1,3,3,3,3,0,1,1,0,0,1,4,3,2,3,3,NA,NA,2,3,NA,4,3,NA,NA,3,2,"jobs",1
"R_12KLWw2xVImKDm2",9087798,"73.111.18.93",42.062393188477,-87.93090057373,"2018-04-03 18:44:11","2018-04-03 18:46:41",150,0,1,1,3,4,1,1,0,1,1,0,3,4,5,2,5,NA,4,NA,NA,5,3,NA,5,2,NA,1,"undesirable",0
"R_3G1ctiQ20dxqAJk",66941,"68.102.204.170",37.668106079102,-97.370002746582,"2018-04-03 18:51:49","2018-04-03 18:54:13",143,0,3,1,1,2,1,1,0,0,1,1,3,4,5,2,1,NA,4,5,NA,NA,3,NA,NA,2,1,1,"undesirable",1
"R_2qf9x4Ku09AR5N2",5273670,"75.167.212.249",41.910598754883,-91.714202880859,"2018-04-03 18:57:16","2018-04-03 18:59:48",151,1,4,2,4,3,0,0,1,1,1,0,3,3,5,3,2,3,NA,NA,NA,2,NA,3,5,3,NA,3,"oversight",1
"R_3PuyQXHdDT7XSLO",4624778,"72.179.27.182",30.205795288086,-97.800201416016,"2018-04-03 18:57:45","2018-04-03 19:01:04",198,0,2,1,1,3,1,0,1,1,0,1,3,4,4,3,3,3,NA,NA,3,NA,NA,4,4,NA,3,3,"oversight",1
"R_yOvA5N2ig4KPCZX",7122398,"73.14.200.31",40.499893188477,-105.26470184326,"2018-04-03 19:12:02","2018-04-03 19:14:13",130,0,2,1,3,3,0,1,1,0,1,0,2,1,2,2,4,NA,NA,2,NA,4,2,1,NA,2,NA,4,"recommender",0
"R_297mtmsTnJZnelA",2754527,"66.25.251.38",30.231094360352,-94.206596374512,"2018-04-03 19:16:24","2018-04-03 19:17:56",91,1,2,2,5,5,1,1,0,0,1,1,3,4,4,4,4,NA,4,4,NA,NA,3,NA,NA,4,4,4,"recommender",0
"R_3McJfDqescEMAtc",6820411,"174.44.176.100",40.671401977539,-73.936096191406,"2018-04-03 19:17:30","2018-04-03 19:22:06",276,1,1,1,4,3,1,1,1,0,1,0,5,4,5,5,3,NA,NA,5,NA,3,5,4,NA,5,NA,2,"jobs",0
"R_25GRdZ8amoecc3E",7382108,"173.79.59.155",39.004592895508,-77.036903381348,"2018-04-03 19:19:48","2018-04-03 19:22:54",186,0,4,3,2,4,1,1,1,0,0,1,1,3,2,4,4,NA,NA,2,4,NA,1,3,NA,NA,4,5,"beneficial",1
"R_1Neuv1HozrkyEfv",2549567,"76.175.159.182",33.958206176758,-118.36140441895,"2018-04-03 19:19:20","2018-04-03 19:25:15",354,0,2,1,1,4,1,0,1,0,1,1,1,1,4,3,4,1,NA,4,NA,NA,NA,1,NA,3,4,4,"recommender",1
"R_23fVyaVHdHvHGhX",2224350,"174.234.3.148",38.852203369141,-97.614196777344,"2018-04-03 19:26:43","2018-04-03 19:28:51",127,1,1,2,2,4,0,0,0,1,1,1,2,2,4,1,4,2,2,NA,NA,NA,NA,NA,4,1,4,3,"oversight",1
"R_2e8TqpWteM0Ozxo",4413355,"70.189.255.171",35.978103637695,-115.21170043945,"2018-04-03 19:29:25","2018-04-03 19:33:52",267,1,2,3,3,3,0,0,1,1,1,0,5,4,5,4,4,5,NA,NA,NA,4,NA,4,5,4,NA,3,"oversight",1
"R_2bW6XUJNPTtm8wl",9161910,"98.109.136.245",40.85969543457,-74.402603149414,"2018-04-03 19:33:22","2018-04-03 19:34:40",78,1,2,3,4,4,0,1,1,0,1,0,2,2,2,3,4,NA,NA,2,NA,4,2,2,NA,3,NA,2,"jobs",0
"R_s6EYKz9vZogTNrb",7735019,"172.77.139.23",41.238800048828,-81.831497192383,"2018-04-03 19:33:43","2018-04-03 19:37:17",214,0,1,2,2,1,1,0,1,1,0,1,5,4,4,2,4,5,NA,NA,2,NA,NA,4,4,NA,4,5,"beneficial",1
"R_pi3aOJFKmscJ73P",2274639,"73.152.205.107",37.444900512695,-77.298301696777,"2018-04-03 19:30:47","2018-04-03 19:38:23",456,0,0,2,1,3,1,1,0,0,1,1,3,3,5,1,3,NA,3,5,NA,NA,3,NA,NA,1,3,5,"beneficial",1
"R_3QQXffICbOLZt19",6469669,"173.172.147.58",32.919296264648,-96.982002258301,"2018-04-03 19:40:34","2018-04-03 19:42:02",87,0,4,2,2,3,1,0,1,0,1,1,2,3,3,2,4,2,NA,3,NA,NA,NA,3,NA,2,4,5,"beneficial",1
"R_1hNqcoeKu8yausL",7894325,"73.212.113.160",39.307495117188,-76.637802124023,"2018-04-03 19:38:05","2018-04-03 19:42:29",263,0,4,2,2,3,1,1,0,1,0,1,3,3,3,2,2,NA,3,NA,2,NA,3,NA,3,NA,2,3,"oversight",1
"R_2ctHoZjhHvbfmcx",5563230,"104.129.30.117",41.863204956055,-87.61979675293,"2018-04-03 19:33:33","2018-04-03 19:42:31",538,0,2,2,3,1,1,1,0,1,1,0,5,5,5,3,2,NA,5,NA,NA,2,5,NA,5,3,NA,3,"oversight",1
"R_2qrtuFaGSpI44Za",5623203,"216.229.127.196",33.472106933594,-101.93979644775,"2018-04-03 19:39:15","2018-04-03 19:43:36",260,1,2,2,2,4,1,1,1,0,1,0,1,1,4,2,5,NA,NA,4,NA,5,1,1,NA,2,NA,2,"jobs",1
"R_POjoAGX51K86p6V",4764667,"104.3.30.249",29.727005004883,-95.361297607422,"2018-04-03 19:42:30","2018-04-03 19:46:07",217,0,1,1,3,2,0,1,0,1,1,0,5,4,4,3,3,NA,4,NA,NA,3,5,NA,4,3,NA,3,"oversight",1
"R_2whjUm7B0Lmml6z",7699388,"129.252.106.62",33.993698120117,-81.019897460938,"2018-04-03 19:42:33","2018-04-03 19:46:50",257,1,2,1,2,4,1,0,1,1,1,0,3,5,5,5,4,3,NA,NA,NA,4,NA,5,5,5,NA,4,"recommender",0
"R_1FJ47TrHV8CsJKr",4389707,"24.90.48.60",40.776901245117,-73.981300354004,"2018-04-03 19:45:06","2018-04-03 19:47:52",165,0,2,2,3,3,1,1,1,0,1,0,5,4,4,2,3,NA,NA,4,NA,3,5,4,NA,2,NA,2,"jobs",1
"R_12DWrG3E49QjreJ",8242448,"174.63.172.128",28.893905639648,-81.319396972656,"2018-04-03 19:47:14","2018-04-03 19:49:14",119,1,2,2,2,3,1,0,1,1,1,0,4,2,4,4,4,4,NA,NA,NA,4,NA,2,4,4,NA,4,"recommender",0
"R_0lkpX0q1QbD8bol",1934878,"67.254.196.41",40.751693725586,-73.997200012207,"2018-04-03 19:48:52","2018-04-03 19:53:50",298,0,2,4,2,4,0,0,1,1,1,0,2,5,4,5,4,2,NA,NA,NA,4,NA,5,4,5,NA,4,"recommender",0
"R_74KCCU2ZDL4vvC9",4437659,"68.184.17.177",42.498992919922,-71.577598571777,"2018-04-03 19:54:47","2018-04-03 19:55:55",68,0,1,1,3,3,0,1,0,1,1,0,3,3,3,3,3,NA,3,NA,NA,3,3,NA,3,3,NA,3,"oversight",0
"R_2Pb3KCedCEKYaSf",5160300,"47.184.205.150",32.923400878906,-97.081001281738,"2018-04-03 20:00:34","2018-04-03 20:02:48",134,0,2,3,3,3,0,0,1,1,1,0,3,3,3,3,3,3,NA,NA,NA,3,NA,3,3,3,NA,2,"jobs",1
"R_1C2ZyWnXWwXjYDA",962096,"68.224.200.251",41.775894165039,-72.521499633789,"2018-04-03 19:58:46","2018-04-03 20:04:11",324,1,1,1,1,4,1,1,0,1,1,0,3,4,5,2,4,NA,4,NA,NA,4,3,NA,5,2,NA,3,"oversight",1
